Ticker,Earnings Date,Pre Drift,Post
APPS,2020-10-29,6.506613755465112,4.780181437543618
APPS,2021-02-03,-14.597040742137242,-17.398626765125016
APPS,2021-06-01,14.64601961052947,1.7530370598185463
APPS,2021-08-09,-0.7807455888297228,9.58721704394142
APPS,2021-11-02,-17.288292122633422,25.532207114407367
APPS,2022-02-08,12.776527994263486,-10.48951048951049
ARW,2015-02-05,-1.6836431973603077,-2.596515203279802
ARW,2015-04-30,-0.9158458920532948,0.8166533226581233
ARW,2015-07-28,7.68183337383587,-9.553158705701076
ARW,2015-10-28,-1.405148339039405,5.915544230069167
ARW,2016-02-04,-2.7104632186109026,-6.64840182648402
ARW,2016-05-03,8.837707335121175,-0.3543107811709142
ARW,2016-08-02,-3.90121173434855,3.623639191290822
ARW,2016-11-03,2.820763893668652,1.6163972671221445
ARW,2017-02-07,-1.2992145370616872,3.2106282867423097
ARW,2017-05-04,1.430682616666756,-5.879278808466161
ARW,2017-08-03,-1.3648432642612014,2.217767197093091
ARW,2017-11-02,2.1593208798608394,5.091467314826665
